,patch,date [DD.MM.YYYY],water_temp [°C],ph [pH],do_sat [saturation],w_co2 [mATM],conductivity [uS cm -1],turb [NTU],gl_name,lat_sp [DD],lon_sp [DD],ele_sp [m],gl_sa [km2],gl_cov [%],glims_id,n3_srp [ug l-1],n4_nh4 [ug l-1],n5_no3 [ug l-1],n6_no2 [ug l-1],chla [ug g-1],Expedition,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,fcf,fgd,scd,swe,pr,tas,tasmin,tasmax
0,GL1_UP_1,22.01.19,2.4,7.81,99.9,406.3,60.1,363.0,Franz Josef,-43.45,170.1753,470,35.51,0.7,G170225E43495S,13.6,32.1,44.2,,6.2e-06,New Zealand,12.750000000000057,3.3500000000000227,6553.5,677.8000000000001,446.6,11.8,1930.9,1506.7,1662.3000000000002,1506.7,8.150000000000034,6.5,36.800000000000004,362.3,16.650000000000034,-0.9499999999999886,17.6,9.350000000000023,3.3500000000000227,59.0,0.0,0.0,6553.5,585.7,13.150000000000034,9.450000000000045,16.55000000000001
1,GL1_UP_2,22.01.19,2.4,7.81,99.9,406.3,60.1,363.0,Franz Josef,-43.45,170.1753,470,35.51,0.7,G170225E43495S,13.6,32.1,44.2,,3.76e-05,New Zealand,12.750000000000057,3.3500000000000227,6553.5,677.8000000000001,446.6,11.8,1930.9,1506.7,1662.3000000000002,1506.7,8.150000000000034,6.5,36.800000000000004,362.3,16.650000000000034,-0.9499999999999886,17.6,9.350000000000023,3.3500000000000227,59.0,0.0,0.0,6553.5,585.7,13.150000000000034,9.450000000000045,16.55000000000001
2,GL1_UP_3,22.01.19,2.4,7.81,99.9,406.3,60.1,363.0,Franz Josef,-43.45,170.1753,470,35.51,0.7,G170225E43495S,13.6,32.1,44.2,,0.000275467,New Zealand,12.750000000000057,3.3500000000000227,6553.5,677.8000000000001,446.6,11.8,1930.9,1506.7,1662.3000000000002,1506.7,8.150000000000034,6.5,36.800000000000004,362.3,16.650000000000034,-0.9499999999999886,17.6,9.350000000000023,3.3500000000000227,59.0,0.0,0.0,6553.5,585.7,13.150000000000034,9.450000000000045,16.55000000000001
3,GL1_DN_1,22.01.19,3.1,7.71,100.1,442.6,49.4,347.0,Franz Josef,-43.4274,170.1734,248,35.51,0.61,G170225E43495S,,,,,8.47e-05,New Zealand,14.850000000000023,5.750000000000057,6155.1,610.7,407.6,11.600000000000001,1740.3000000000002,1376.0,1497.7,1376.0,10.350000000000023,6.300000000000001,36.6,352.5,18.650000000000034,1.5500000000000114,17.1,11.550000000000011,5.750000000000057,0.0,0.0,0.0,6553.5,524.1,15.250000000000057,11.650000000000034,18.450000000000045
4,GL1_DN_2,22.01.19,3.1,7.71,100.1,442.6,49.4,347.0,Franz Josef,-43.4274,170.1734,248,35.51,0.61,G170225E43495S,,,,,2.23e-05,New Zealand,14.850000000000023,5.750000000000057,6155.1,610.7,407.6,11.600000000000001,1740.3000000000002,1376.0,1497.7,1376.0,10.350000000000023,6.300000000000001,36.6,352.5,18.650000000000034,1.5500000000000114,17.1,11.550000000000011,5.750000000000057,0.0,0.0,0.0,6553.5,524.1,15.250000000000057,11.650000000000034,18.450000000000045
5,GL1_DN_3,22.01.19,3.1,7.71,100.1,442.6,49.4,347.0,Franz Josef,-43.4274,170.1734,248,35.51,0.61,G170225E43495S,,,,,0.0001969,New Zealand,14.850000000000023,5.750000000000057,6155.1,610.7,407.6,11.600000000000001,1740.3000000000002,1376.0,1497.7,1376.0,10.350000000000023,6.300000000000001,36.6,352.5,18.650000000000034,1.5500000000000114,17.1,11.550000000000011,5.750000000000057,0.0,0.0,0.0,6553.5,524.1,15.250000000000057,11.650000000000034,18.450000000000045
6,GL2_UP_1,25.01.19,0.0,9.11,99.6,130.0,64.0,227.0,Victoria,-43.4976,170.139,1145,3.93,0.48,G170174E43508S,8.2,34.5,51.9,,0.0,New Zealand,8.450000000000045,-1.1499999999999773,6553.5,876.9000000000001,530.3000000000001,13.700000000000001,2477.1000000000004,1776.8000000000002,2146.6,1776.8000000000002,3.750000000000057,6.9,37.5,371.70000000000005,12.650000000000034,-5.749999999999943,18.400000000000002,4.9500000000000455,-1.1499999999999773,194.0,352.0,198.0,987.5,766.0,8.950000000000045,4.9500000000000455,12.550000000000011
7,GL2_UP_2,25.01.19,0.0,9.11,99.6,130.0,64.0,227.0,Victoria,-43.4976,170.139,1145,3.93,0.48,G170174E43508S,8.2,34.5,51.9,,0.0,New Zealand,8.450000000000045,-1.1499999999999773,6553.5,876.9000000000001,530.3000000000001,13.700000000000001,2477.1000000000004,1776.8000000000002,2146.6,1776.8000000000002,3.750000000000057,6.9,37.5,371.70000000000005,12.650000000000034,-5.749999999999943,18.400000000000002,4.9500000000000455,-1.1499999999999773,194.0,352.0,198.0,987.5,766.0,8.950000000000045,4.9500000000000455,12.550000000000011
8,GL2_UP_3,25.01.19,0.0,9.11,99.6,130.0,64.0,227.0,Victoria,-43.4976,170.139,1145,3.93,0.48,G170174E43508S,8.2,34.5,51.9,,0.0,New Zealand,8.450000000000045,-1.1499999999999773,6553.5,876.9000000000001,530.3000000000001,13.700000000000001,2477.1000000000004,1776.8000000000002,2146.6,1776.8000000000002,3.750000000000057,6.9,37.5,371.70000000000005,12.650000000000034,-5.749999999999943,18.400000000000002,4.9500000000000455,-1.1499999999999773,194.0,352.0,198.0,987.5,766.0,8.950000000000045,4.9500000000000455,12.550000000000011
9,GL2_DN_1,25.01.19,1.2,8.32,101.2,327.6,78.8,164.3,Victoria,-43.4978,170.1291,1093,4.08,0.41,G170174E43508S,,,,,0.0,New Zealand,8.950000000000045,-0.6499999999999773,6553.5,858.0,519.0,13.700000000000001,2426.1,1738.7,2102.7000000000003,1738.7,4.250000000000057,6.9,37.7,369.90000000000003,13.150000000000034,-5.249999999999943,18.400000000000002,5.350000000000023,-0.6499999999999773,185.0,335.0,175.0,782.4000000000001,749.8000000000001,9.350000000000023,5.350000000000023,12.950000000000045
10,GL2_DN_2,25.01.19,1.2,8.32,101.2,327.6,78.8,164.3,Victoria,-43.4978,170.1291,1093,4.08,0.41,G170174E43508S,,,,,5.57e-06,New Zealand,8.950000000000045,-0.6499999999999773,6553.5,858.0,519.0,13.700000000000001,2426.1,1738.7,2102.7000000000003,1738.7,4.250000000000057,6.9,37.7,369.90000000000003,13.150000000000034,-5.249999999999943,18.400000000000002,5.350000000000023,-0.6499999999999773,185.0,335.0,175.0,782.4000000000001,749.8000000000001,9.350000000000023,5.350000000000023,12.950000000000045
11,GL2_DN_3,25.01.19,1.2,8.32,101.2,327.6,78.8,164.3,Victoria,-43.4978,170.1291,1093,4.08,0.41,G170174E43508S,,,,,0.0,New Zealand,8.950000000000045,-0.6499999999999773,6553.5,858.0,519.0,13.700000000000001,2426.1,1738.7,2102.7000000000003,1738.7,4.250000000000057,6.9,37.7,369.90000000000003,13.150000000000034,-5.249999999999943,18.400000000000002,5.350000000000023,-0.6499999999999773,185.0,335.0,175.0,782.4000000000001,749.8000000000001,9.350000000000023,5.350000000000023,12.950000000000045
12,GL3_UP_1,26.01.19,0.3,8.83,108.7,198.8,77.2,265.3,Fox,-43.5006,170.059,338,38.38,0.53,G170162E43537S,7.8,33.3,62.2,,0.0,New Zealand,13.350000000000023,4.050000000000011,5940.3,604.1,380.70000000000005,12.8,1712.9,1282.6000000000001,1471.0,1282.6000000000001,8.750000000000057,7.0,38.5,362.20000000000005,17.450000000000045,-0.6499999999999773,18.1,10.050000000000011,4.050000000000011,48.0,0.0,0.0,6553.5,520.7,13.850000000000023,9.750000000000057,17.350000000000023
13,GL3_UP_2,26.01.19,0.3,8.83,108.7,198.8,77.2,265.3,Fox,-43.5006,170.059,338,38.38,0.53,G170162E43537S,7.8,33.3,62.2,,0.0,New Zealand,13.350000000000023,4.050000000000011,5940.3,604.1,380.70000000000005,12.8,1712.9,1282.6000000000001,1471.0,1282.6000000000001,8.750000000000057,7.0,38.5,362.20000000000005,17.450000000000045,-0.6499999999999773,18.1,10.050000000000011,4.050000000000011,48.0,0.0,0.0,6553.5,520.7,13.850000000000023,9.750000000000057,17.350000000000023
14,GL3_UP_3,26.01.19,0.3,8.83,108.7,198.8,77.2,265.3,Fox,-43.5006,170.059,338,38.38,0.53,G170162E43537S,7.8,33.3,62.2,,0.0,New Zealand,13.350000000000023,4.050000000000011,5940.3,604.1,380.70000000000005,12.8,1712.9,1282.6000000000001,1471.0,1282.6000000000001,8.750000000000057,7.0,38.5,362.20000000000005,17.450000000000045,-0.6499999999999773,18.1,10.050000000000011,4.050000000000011,48.0,0.0,0.0,6553.5,520.7,13.850000000000023,9.750000000000057,17.350000000000023
15,GL3_DN_1,26.01.19,4.3,8.31,99.1,332.8,109.2,352.7,Fox,-43.4869,170.0293,226,38.38,0.48,G170162E43537S,,,,,0.0,New Zealand,14.750000000000057,5.750000000000057,5240.400000000001,533.3000000000001,338.20000000000005,12.700000000000001,1506.2,1146.5,1287.4,1146.5,10.250000000000057,6.9,39.0,348.90000000000003,18.750000000000057,1.150000000000034,17.6,11.550000000000011,5.750000000000057,0.0,0.0,0.0,6553.5,454.20000000000005,15.150000000000034,11.150000000000034,18.55000000000001
16,GL3_DN_2,26.01.19,4.3,8.31,99.1,332.8,109.2,352.7,Fox,-43.4869,170.0293,226,38.38,0.48,G170162E43537S,,,,,0.000577333,New Zealand,14.750000000000057,5.750000000000057,5240.400000000001,533.3000000000001,338.20000000000005,12.700000000000001,1506.2,1146.5,1287.4,1146.5,10.250000000000057,6.9,39.0,348.90000000000003,18.750000000000057,1.150000000000034,17.6,11.550000000000011,5.750000000000057,0.0,0.0,0.0,6553.5,454.20000000000005,15.150000000000034,11.150000000000034,18.55000000000001
17,GL3_DN_3,26.01.19,4.3,8.31,99.1,332.8,109.2,352.7,Fox,-43.4869,170.0293,226,38.38,0.48,G170162E43537S,,,,,1.65e-05,New Zealand,14.750000000000057,5.750000000000057,5240.400000000001,533.3000000000001,338.20000000000005,12.700000000000001,1506.2,1146.5,1287.4,1146.5,10.250000000000057,6.9,39.0,348.90000000000003,18.750000000000057,1.150000000000034,17.6,11.550000000000011,5.750000000000057,0.0,0.0,0.0,6553.5,454.20000000000005,15.150000000000034,11.150000000000034,18.55000000000001
18,GL5_UP_1,29.01.19,7.7,7.54,100.4,414.9,32.4,0.1,Lancelot,-42.9249,171.5141,1325,0.03,0.06,G171502E42928S,7.3,25.5,10.0,,0.070815333,New Zealand,6.750000000000057,-2.4499999999999886,5992.200000000001,641.3000000000001,381.6,15.8,1788.9,1282.8000000000002,1330.6000000000001,1349.6000000000001,2.250000000000057,7.0,39.0,354.3,11.150000000000034,-6.749999999999943,17.900000000000002,3.4500000000000455,5.4500000000000455,172.0,43.0,266.0,1091.7,510.3,7.150000000000034,2.9500000000000455,11.050000000000011
19,GL5_UP_2,29.01.19,7.7,7.54,100.4,414.9,32.4,0.1,Lancelot,-42.9249,171.5141,1325,0.03,0.06,G171502E42928S,7.3,25.5,10.0,,0.150236333,New Zealand,6.750000000000057,-2.4499999999999886,5992.200000000001,641.3000000000001,381.6,15.8,1788.9,1282.8000000000002,1330.6000000000001,1349.6000000000001,2.250000000000057,7.0,39.0,354.3,11.150000000000034,-6.749999999999943,17.900000000000002,3.4500000000000455,5.4500000000000455,172.0,43.0,266.0,1091.7,510.3,7.150000000000034,2.9500000000000455,11.050000000000011
20,GL5_UP_3,29.01.19,7.7,7.54,100.4,414.9,32.4,0.1,Lancelot,-42.9249,171.5141,1325,0.03,0.06,G171502E42928S,7.3,25.5,10.0,,0.250707333,New Zealand,6.750000000000057,-2.4499999999999886,5992.200000000001,641.3000000000001,381.6,15.8,1788.9,1282.8000000000002,1330.6000000000001,1349.6000000000001,2.250000000000057,7.0,39.0,354.3,11.150000000000034,-6.749999999999943,17.900000000000002,3.4500000000000455,5.4500000000000455,172.0,43.0,266.0,1091.7,510.3,7.150000000000034,2.9500000000000455,11.050000000000011
21,GL5_DN_1,29.01.19,9.4,7.55,98.8,406.7,32.5,0.0,Lancelot,-42.9263,171.5149,1255,0.03,0.05,G171502E42928S,,,,,0.405664333,New Zealand,7.650000000000034,-1.6499999999999773,5652.1,604.1,359.40000000000003,15.700000000000001,1684.4,1209.3,1252.6000000000001,1277.0,3.0500000000000114,7.0,38.800000000000004,358.3,12.050000000000011,-5.949999999999989,18.0,4.350000000000023,6.250000000000057,178.0,4.0,219.0,830.8000000000001,479.6,8.050000000000011,3.8500000000000227,12.050000000000011
22,GL5_DN_2,29.01.19,9.4,7.55,98.8,406.7,32.5,0.0,Lancelot,-42.9263,171.5149,1255,0.03,0.05,G171502E42928S,,,,,0.212072667,New Zealand,7.650000000000034,-1.6499999999999773,5652.1,604.1,359.40000000000003,15.700000000000001,1684.4,1209.3,1252.6000000000001,1277.0,3.0500000000000114,7.0,38.800000000000004,358.3,12.050000000000011,-5.949999999999989,18.0,4.350000000000023,6.250000000000057,178.0,4.0,219.0,830.8000000000001,479.6,8.050000000000011,3.8500000000000227,12.050000000000011
23,GL5_DN_3,29.01.19,9.4,7.55,98.8,406.7,32.5,0.0,Lancelot,-42.9263,171.5149,1255,0.03,0.05,G171502E42928S,,,,,0.155349667,New Zealand,7.650000000000034,-1.6499999999999773,5652.1,604.1,359.40000000000003,15.700000000000001,1684.4,1209.3,1252.6000000000001,1277.0,3.0500000000000114,7.0,38.800000000000004,358.3,12.050000000000011,-5.949999999999989,18.0,4.350000000000023,6.250000000000057,178.0,4.0,219.0,830.8000000000001,479.6,8.050000000000011,3.8500000000000227,12.050000000000011
24,GL6_UP_1,30.01.19,8.0,7.6,100.5,429.0,9.2,7.8,Crow,-42.9241,171.5137,1362,0.51,0.69,G171511E42916S,7.2,24.9,14.8,,0.008811667,New Zealand,6.750000000000057,-2.4499999999999886,5992.200000000001,641.3000000000001,381.6,15.8,1788.9,1282.8000000000002,1330.6000000000001,1349.6000000000001,2.250000000000057,7.0,39.0,354.3,11.150000000000034,-6.749999999999943,17.900000000000002,3.4500000000000455,5.4500000000000455,172.0,43.0,266.0,1091.7,510.3,7.150000000000034,2.9500000000000455,11.050000000000011
25,GL6_UP_2,30.01.19,8.0,7.6,100.5,429.0,9.2,7.8,Crow,-42.9241,171.5137,1362,0.51,0.69,G171511E42916S,7.2,24.9,14.8,,0.008560333,New Zealand,6.750000000000057,-2.4499999999999886,5992.200000000001,641.3000000000001,381.6,15.8,1788.9,1282.8000000000002,1330.6000000000001,1349.6000000000001,2.250000000000057,7.0,39.0,354.3,11.150000000000034,-6.749999999999943,17.900000000000002,3.4500000000000455,5.4500000000000455,172.0,43.0,266.0,1091.7,510.3,7.150000000000034,2.9500000000000455,11.050000000000011
26,GL6_UP_3,30.01.19,8.0,7.6,100.5,429.0,9.2,7.8,Crow,-42.9241,171.5137,1362,0.51,0.69,G171511E42916S,7.2,24.9,14.8,,0.010128333,New Zealand,6.750000000000057,-2.4499999999999886,5992.200000000001,641.3000000000001,381.6,15.8,1788.9,1282.8000000000002,1330.6000000000001,1349.6000000000001,2.250000000000057,7.0,39.0,354.3,11.150000000000034,-6.749999999999943,17.900000000000002,3.4500000000000455,5.4500000000000455,172.0,43.0,266.0,1091.7,510.3,7.150000000000034,2.9500000000000455,11.050000000000011
27,GL6_DN_1,30.01.19,8.0,8.15,99.6,434.2,15.0,0.9,Crow,-42.9307,171.5185,1118,0.57,0.19,G171511E42916S,,,,,0.003018667,New Zealand,8.550000000000011,-0.7499999999999432,5644.0,604.1,358.5,15.700000000000001,1683.1000000000001,1206.8,1249.2,1274.2,4.050000000000011,7.0,38.7,361.8,13.050000000000011,-5.0499999999999545,18.1,5.350000000000023,7.250000000000057,180.0,336.0,176.0,601.2,478.20000000000005,9.050000000000011,4.850000000000023,13.050000000000011
28,GL6_DN_2,30.01.19,8.0,8.15,99.6,434.2,15.0,0.9,Crow,-42.9307,171.5185,1118,0.57,0.19,G171511E42916S,,,,,0.003021333,New Zealand,8.550000000000011,-0.7499999999999432,5644.0,604.1,358.5,15.700000000000001,1683.1000000000001,1206.8,1249.2,1274.2,4.050000000000011,7.0,38.7,361.8,13.050000000000011,-5.0499999999999545,18.1,5.350000000000023,7.250000000000057,180.0,336.0,176.0,601.2,478.20000000000005,9.050000000000011,4.850000000000023,13.050000000000011
29,GL6_DN_3,30.01.19,8.0,8.15,99.6,434.2,15.0,0.9,Crow,-42.9307,171.5185,1118,0.57,0.19,G171511E42916S,,,,,0.001037667,New Zealand,8.550000000000011,-0.7499999999999432,5644.0,604.1,358.5,15.700000000000001,1683.1000000000001,1206.8,1249.2,1274.2,4.050000000000011,7.0,38.7,361.8,13.050000000000011,-5.0499999999999545,18.1,5.350000000000023,7.250000000000057,180.0,336.0,176.0,601.2,478.20000000000005,9.050000000000011,4.850000000000023,13.050000000000011
30,GL7_UP_1,31.01.19,3.0,6.72,99.7,424.3,5.9,37.7,White ,-42.9984,171.3898,1750,0.29,0.53,G171385E43000S,7.2,23.1,23.0,,0.000225633,New Zealand,5.050000000000011,-4.249999999999943,5447.900000000001,575.2,345.0,15.3,1618.9,1164.7,1218.4,1246.7,0.4500000000000455,7.0,38.400000000000006,360.20000000000005,9.550000000000011,-8.649999999999977,18.2,1.650000000000034,3.750000000000057,176.0,0.0,365.0,2302.0,465.6,5.4500000000000455,1.3500000000000227,9.450000000000045
31,GL7_UP_2,31.01.19,3.0,6.72,99.7,424.3,5.9,37.7,White ,-42.9984,171.3898,1750,0.29,0.53,G171385E43000S,7.2,23.1,23.0,,0.000179,New Zealand,5.050000000000011,-4.249999999999943,5447.900000000001,575.2,345.0,15.3,1618.9,1164.7,1218.4,1246.7,0.4500000000000455,7.0,38.400000000000006,360.20000000000005,9.550000000000011,-8.649999999999977,18.2,1.650000000000034,3.750000000000057,176.0,0.0,365.0,2302.0,465.6,5.4500000000000455,1.3500000000000227,9.450000000000045
32,GL7_UP_3,31.01.19,3.0,6.72,99.7,424.3,5.9,37.7,White ,-42.9984,171.3898,1750,0.29,0.53,G171385E43000S,7.2,23.1,23.0,,0.00019,New Zealand,5.050000000000011,-4.249999999999943,5447.900000000001,575.2,345.0,15.3,1618.9,1164.7,1218.4,1246.7,0.4500000000000455,7.0,38.400000000000006,360.20000000000005,9.550000000000011,-8.649999999999977,18.2,1.650000000000034,3.750000000000057,176.0,0.0,365.0,2302.0,465.6,5.4500000000000455,1.3500000000000227,9.450000000000045
33,GL7_DN_1,31.01.19,3.6,6.84,100.0,384.9,6.3,32.3,White ,-42.9963,171.3913,1687,0.31,0.41,G171385E43000S,,,,,0.000164,New Zealand,5.050000000000011,-4.249999999999943,5447.900000000001,575.2,345.0,15.3,1618.9,1164.7,1218.4,1246.7,0.4500000000000455,7.0,38.400000000000006,360.20000000000005,9.550000000000011,-8.649999999999977,18.2,1.650000000000034,3.750000000000057,176.0,0.0,365.0,2302.0,465.6,5.4500000000000455,1.3500000000000227,9.450000000000045
34,GL7_DN_2,31.01.19,3.6,6.84,100.0,384.9,6.3,32.3,White ,-42.9963,171.3913,1687,0.31,0.41,G171385E43000S,,,,,0.000351333,New Zealand,5.050000000000011,-4.249999999999943,5447.900000000001,575.2,345.0,15.3,1618.9,1164.7,1218.4,1246.7,0.4500000000000455,7.0,38.400000000000006,360.20000000000005,9.550000000000011,-8.649999999999977,18.2,1.650000000000034,3.750000000000057,176.0,0.0,365.0,2302.0,465.6,5.4500000000000455,1.3500000000000227,9.450000000000045
35,GL7_DN_3,31.01.19,3.6,6.84,100.0,384.9,6.3,32.3,White ,-42.9963,171.3913,1687,0.31,0.41,G171385E43000S,,,,,3.15e-05,New Zealand,5.050000000000011,-4.249999999999943,5447.900000000001,575.2,345.0,15.3,1618.9,1164.7,1218.4,1246.7,0.4500000000000455,7.0,38.400000000000006,360.20000000000005,9.550000000000011,-8.649999999999977,18.2,1.650000000000034,3.750000000000057,176.0,0.0,365.0,2302.0,465.6,5.4500000000000455,1.3500000000000227,9.450000000000045
36,GL8_UP_1,02.02.19,0.7,7.34,99.0,347.3,14.9,12.6,Marmaduke Dixon,-42.9875,171.3904,1629,0.62,0.44,G171383E42988S,8.0,24.9,55.8,,9.58e-05,New Zealand,5.4500000000000455,-3.9499999999999886,5407.6,570.6,343.20000000000005,15.3,1606.1000000000001,1157.3,1210.2,1237.3000000000002,0.8500000000000227,7.0,38.400000000000006,362.6,9.850000000000023,-8.349999999999966,18.2,2.0500000000000114,4.050000000000011,173.0,0.0,365.0,1708.3000000000002,343.20000000000005,6.050000000000011,2.0500000000000114,9.850000000000023
37,GL8_UP_2,02.02.19,0.7,7.34,99.0,347.3,14.9,12.6,Marmaduke Dixon,-42.9875,171.3904,1629,0.62,0.44,G171383E42988S,8.0,24.9,55.8,,0.0002015,New Zealand,5.4500000000000455,-3.9499999999999886,5407.6,570.6,343.20000000000005,15.3,1606.1000000000001,1157.3,1210.2,1237.3000000000002,0.8500000000000227,7.0,38.400000000000006,362.6,9.850000000000023,-8.349999999999966,18.2,2.0500000000000114,4.050000000000011,173.0,0.0,365.0,1708.3000000000002,343.20000000000005,6.050000000000011,2.0500000000000114,9.850000000000023
38,GL8_UP_3,02.02.19,0.7,7.34,99.0,347.3,14.9,12.6,Marmaduke Dixon,-42.9875,171.3904,1629,0.62,0.44,G171383E42988S,8.0,24.9,55.8,,0.0,New Zealand,5.4500000000000455,-3.9499999999999886,5407.6,570.6,343.20000000000005,15.3,1606.1000000000001,1157.3,1210.2,1237.3000000000002,0.8500000000000227,7.0,38.400000000000006,362.6,9.850000000000023,-8.349999999999966,18.2,2.0500000000000114,4.050000000000011,173.0,0.0,365.0,1708.3000000000002,343.20000000000005,6.050000000000011,2.0500000000000114,9.850000000000023
39,GL8_DN_1,02.02.19,1.3,7.17,99.5,312.9,14.2,11.1,Marmaduke Dixon,-42.9884,171.3923,1584,0.62,0.43,G171383E42988S,,,,,0.0001524,New Zealand,6.9500000000000455,-2.4499999999999886,5400.200000000001,570.4,342.5,15.3,1604.1000000000001,1155.1000000000001,1207.5,1235.3000000000002,2.3500000000000227,7.0,38.0,363.40000000000003,11.450000000000045,-6.949999999999989,18.400000000000002,3.5500000000000114,5.550000000000011,166.0,35.0,258.0,981.1,342.5,7.550000000000011,3.5500000000000114,11.450000000000045
40,GL8_DN_2,02.02.19,1.3,7.17,99.5,312.9,14.2,11.1,Marmaduke Dixon,-42.9884,171.3923,1584,0.62,0.43,G171383E42988S,,,,,0.000128333,New Zealand,6.9500000000000455,-2.4499999999999886,5400.200000000001,570.4,342.5,15.3,1604.1000000000001,1155.1000000000001,1207.5,1235.3000000000002,2.3500000000000227,7.0,38.0,363.40000000000003,11.450000000000045,-6.949999999999989,18.400000000000002,3.5500000000000114,5.550000000000011,166.0,35.0,258.0,981.1,342.5,7.550000000000011,3.5500000000000114,11.450000000000045
41,GL8_DN_3,02.02.19,1.3,7.17,99.5,312.9,14.2,11.1,Marmaduke Dixon,-42.9884,171.3923,1584,0.62,0.43,G171383E42988S,,,,,0.000241333,New Zealand,6.9500000000000455,-2.4499999999999886,5400.200000000001,570.4,342.5,15.3,1604.1000000000001,1155.1000000000001,1207.5,1235.3000000000002,2.3500000000000227,7.0,38.0,363.40000000000003,11.450000000000045,-6.949999999999989,18.400000000000002,3.5500000000000114,5.550000000000011,166.0,35.0,258.0,981.1,342.5,7.550000000000011,3.5500000000000114,11.450000000000045
42,GL9_UP_1,03.02.19,3.6,7.19,100.4,422.3,12.5,23.1,Cahill,-42.9824,171.3978,1510,0.6,0.66,G171391E42978S,7.1,24.5,41.0,,0.0,New Zealand,5.650000000000034,-3.6499999999999773,5621.400000000001,593.2,357.20000000000005,15.200000000000001,1668.4,1203.6000000000001,1257.6000000000001,1286.3000000000002,1.0500000000000114,7.0,38.7,360.20000000000005,10.050000000000011,-8.049999999999955,18.1,2.250000000000057,4.350000000000023,172.0,0.0,365.0,1507.3000000000002,357.20000000000005,6.250000000000057,2.250000000000057,10.050000000000011
43,GL9_UP_2,03.02.19,3.6,7.19,100.4,422.3,12.5,23.1,Cahill,-42.9824,171.3978,1510,0.6,0.66,G171391E42978S,7.1,24.5,41.0,,3.5e-05,New Zealand,5.650000000000034,-3.6499999999999773,5621.400000000001,593.2,357.20000000000005,15.200000000000001,1668.4,1203.6000000000001,1257.6000000000001,1286.3000000000002,1.0500000000000114,7.0,38.7,360.20000000000005,10.050000000000011,-8.049999999999955,18.1,2.250000000000057,4.350000000000023,172.0,0.0,365.0,1507.3000000000002,357.20000000000005,6.250000000000057,2.250000000000057,10.050000000000011
44,GL9_UP_3,03.02.19,3.6,7.19,100.4,422.3,12.5,23.1,Cahill,-42.9824,171.3978,1510,0.6,0.66,G171391E42978S,7.1,24.5,41.0,,2.07e-06,New Zealand,5.650000000000034,-3.6499999999999773,5621.400000000001,593.2,357.20000000000005,15.200000000000001,1668.4,1203.6000000000001,1257.6000000000001,1286.3000000000002,1.0500000000000114,7.0,38.7,360.20000000000005,10.050000000000011,-8.049999999999955,18.1,2.250000000000057,4.350000000000023,172.0,0.0,365.0,1507.3000000000002,357.20000000000005,6.250000000000057,2.250000000000057,10.050000000000011
45,GL9_DN_1,03.02.19,6.0,6.78,100.3,434.4,12.2,27.2,Cahill,-42.9839,171.4025,1253,0.6,0.62,G171391E42978S,,,,,1.85e-05,New Zealand,7.550000000000011,-1.9499999999999886,5467.8,577.8000000000001,346.5,15.3,1622.8000000000002,1169.2,1220.8,1251.8000000000002,2.9500000000000455,7.0,38.0,367.90000000000003,12.050000000000011,-6.349999999999966,18.400000000000002,4.250000000000057,6.250000000000057,166.0,11.0,228.0,863.5,346.5,8.250000000000057,4.150000000000034,12.050000000000011
46,GL9_DN_2,03.02.19,6.0,6.78,100.3,434.4,12.2,27.2,Cahill,-42.9839,171.4025,1253,0.6,0.62,G171391E42978S,,,,,0.000140333,New Zealand,7.550000000000011,-1.9499999999999886,5467.8,577.8000000000001,346.5,15.3,1622.8000000000002,1169.2,1220.8,1251.8000000000002,2.9500000000000455,7.0,38.0,367.90000000000003,12.050000000000011,-6.349999999999966,18.400000000000002,4.250000000000057,6.250000000000057,166.0,11.0,228.0,863.5,346.5,8.250000000000057,4.150000000000034,12.050000000000011
47,GL9_DN_3,03.02.19,6.0,6.78,100.3,434.4,12.2,27.2,Cahill,-42.9839,171.4025,1253,0.6,0.62,G171391E42978S,,,,,0.0,New Zealand,7.550000000000011,-1.9499999999999886,5467.8,577.8000000000001,346.5,15.3,1622.8000000000002,1169.2,1220.8,1251.8000000000002,2.9500000000000455,7.0,38.0,367.90000000000003,12.050000000000011,-6.349999999999966,18.400000000000002,4.250000000000057,6.250000000000057,166.0,11.0,228.0,863.5,346.5,8.250000000000057,4.150000000000034,12.050000000000011
48,GL10_UP_1,08.02.19,0.7,8.1,103.1,232.4,40.7,49.0,Dart,-44.4813,168.6059,1090,8.62,0.55,G168609E44455S,6.5,24.5,22.2,,0.0,New Zealand,8.950000000000045,-2.1499999999999773,4087.3,436.0,264.0,14.5,1136.9,918.5,1017.1,947.6,3.3500000000000227,7.2,34.7,433.3,13.850000000000023,-6.749999999999943,20.6,7.250000000000057,7.250000000000057,150.0,1.0,222.0,677.4000000000001,264.0,9.650000000000034,5.4500000000000455,13.850000000000023
49,GL10_UP_2,08.02.19,0.7,8.1,103.1,232.4,40.7,49.0,Dart,-44.4813,168.6059,1090,8.62,0.55,G168609E44455S,6.5,24.5,22.2,,0.0002129,New Zealand,8.950000000000045,-2.1499999999999773,4087.3,436.0,264.0,14.5,1136.9,918.5,1017.1,947.6,3.3500000000000227,7.2,34.7,433.3,13.850000000000023,-6.749999999999943,20.6,7.250000000000057,7.250000000000057,150.0,1.0,222.0,677.4000000000001,264.0,9.650000000000034,5.4500000000000455,13.850000000000023
